Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL
94,Kakalove Cafe,Panama Baru Geisha Black,Apr 2019,"Richly sweet-savory. Passionfruit, dark chocolate, hop flowers, almond butter, wine barrel in aroma and cup. Deep sweet-savory structure with wine-like acidity; very full, syrupy mouthfeel. Crisp, richly fruit-toned finish with a throughline of dark chocolate.",https://www.coffeereview.com/review/panama-baru-geisha-black/,http://www.kakalovecafe.com.tw/
93,Plat Coffee Roastery,Kenya Safari AB Top,Apr 2019,"Rich, crisp and spicy. Complex aroma and flavor: blackcurrant, dried blackberry, sandalwood, blood orange zest, lavender. Deeply pungent in structure. Long, resonant finish; a cocoa hint surfaces to complicate orangy citrus and lavender-like floral notes. ",https://www.coffeereview.com/review/kenya-safari-ab-top/,
92,Kakalove Cafe,No. 79 Blend Espresso,Apr 2019,"Evaluated as espresso. Deeply sweet, chocolaty. Dark chocolate, hazelnut, vanilla, dried cherry, cedar in aroma and small cup. Buoyant, velvety mouthfeel; long, resonant cocoa and nut-toned finish. Chocolate notes take center stage in cappuccino-scaled milk, supported by dried cherry and vanilla.",https://www.coffeereview.com/review/no-79-blend-espresso/,http://www.kakalovecafe.com.tw/
90,Old Soul Co.,Colombia Monteblanco Purple Caturra Natural,Mar 2019,"Sweet, nut-toned. Pistachio, lilac, dried lemon zest, very ripe papaya, cedar in aroma and cup. Roundly sweet-tart in structure; delicately plump in mouthfeel. Nut and floral notes carry a quietly satisfying finish.",https://www.coffeereview.com/review/colombia-monteblanco-purple-caturra-natural/,
93,Durango Coffee Company,Brazil Para Ela Natural,Mar 2019,"Richly sweet, delicately fruit-toned. Strawberry, violet, cacao nib, cashew butter, fresh-cut cedar in aroma and cup. Balanced structure (sweet, tart, bitter) with vibrant acidity; satiny-smooth mouthfeel. Graceful, lingering finish that carries over all the flavor and aroma notes from the cup, particularly strawberry, violet and cedar.",https://www.coffeereview.com/review/brazil-para-ela-natural/,https://www.durangocoffee.com/
92,Corvus Coffee Roasters,Tumba Rwanda,Mar 2019,"Crisply sweet-savory, spice-toned. Cocoa powder, black cherry, sweet kabocha squash, freesia-like flowers, lemongrass in aroma and cup. Sweetly savory structure with gentle acidity; velvety-smooth mouthfeel. The resonant finish consolidates to notes of cocoa and lemongrass with a throughline of kabocha squash.",https://www.coffeereview.com/review/tumba-rwanda-2/,https://www.corvuscoffee.com/
91,Jampot Poorock Abbey,Ethiopia Harrar,Mar 2019,"Crisp, sweetly and richly roast-toned. Scorched oak, raisin, dark chocolate, roasted hazelnut, dried spearmint, bitter orange zest in aroma and cup. Sweetly brisk and roasty in structure; lightly syrupy in mouthfeel. The finish is drying and roast-dominated.",https://www.coffeereview.com/review/ethiopia-harrar-4/,
90,Jampot Poorock Abbey,KonAroma Direct Trade Kona,Mar 2019,"Deep, sweet, gently roasty. Orange zest, scorched cedar, cocoa, roasted cashew, a hint of lily in aroma and cup. Roasty pungent but sweet in structure; plush and lightly syrupy in mouthfeel. Chocolaty, richly drying in the finish.  ",https://www.coffeereview.com/review/konaroma-direct-trade-kona/,
92,Mellower Coffee,Mellower Blend,Mar 2019,"Low-toned, richly sweet-savory. Ripe banana, narcissus, dark chocolate, fresh-cut fir, a hint of aged grappa in aroma and cup. Tart-leaning structure with brisk acidity; satiny-smooth mouthfeel. The resonant finish consolidates to cocoa-toned banana in the short and fresh-cut fir in the long, all held together by dark chocolate and a running hint of appealing sweet ferment.",https://www.coffeereview.com/review/mellower-blend/,
91,Mellower Coffee,Espresso Blend,Mar 2019,"Evaluated as espresso. Chocolaty, richly sweet-tart. Dark chocolate, gently scorched cedar, gardenia, almond, graham cracker in aroma and small cup. Crisp, velvety mouthfeel; richly drying finish that centers around chocolate and aromatic wood notes. In three parts milk, the chocolate takes on a dessert-like quality, grounded by hints of smoky, cedary aromatic wood.",https://www.coffeereview.com/review/espresso-blend-18/,
92,Wild Goose Coffee Roasters,Peru Chirinois,Mar 2019,"Balanced, deeply sweet, subtly spice-toned. Pear, almond, baker’s chocolate, wisteria, maple syrup in aroma and cup. Sweet-tart-savory structure with soft acidity; satiny-smooth mouthfeel. A gently brisk finish quietly sustains all of the aroma and flavor notes from the cup. ",https://www.coffeereview.com/review/peru-chirinois/,
92,Willoughby's Coffee & Tea,Ecuador Finca La Papaya,Mar 2019,"Crisply sweet-tart. Apricot, cacao nib, lime zest, hibiscus, almond in aroma and cup. Sweetly tart structure with pert, lively acidity; velvety-smooth mouthfeel. The sweet-toned finish consolidates to cocoa-toned apricot with a little kick from lime zest.",https://www.coffeereview.com/review/ecuador-finca-la-papaya/,https://www.willoughbyscoffee.com/
91,Peach Coffee Roasters,Peru Natural Utcubamba,Mar 2019,"Fruit-forward, crisply sweet. Caramelized banana, hibiscus, cedar, pipe tobacco, rum cordial in aroma and cup. Sweet-tart structure with round, gentle acidity; velvety mouthfeel. The quiet finish leads with banana and rum suggestions in the short, rounding to sweet pipe tobacco in the long.",https://www.coffeereview.com/review/peru-natural-utcubamba/,
93,Wonderstate Coffee,Ecuador Los Eucaliptos,Mar 2019,"Sweetly herb- and spice-toned. Lemongrass, ripe plum, cinnamon, baker’s chocolate, sarsaparilla in aroma and cup. Tart-leaning structure with high-toned acidity; plush, syrupy mouthfeel. The finish leads with notes of lemongrass and cinnamon in the short, with the root-beer-like sarsaparilla note returning in the long.",https://www.coffeereview.com/review/ecuador-los-eucaliptos/,http://bit.ly/3nZ3nX1
93,Paradise Roasters,Ecuador Pichincha Typica,Mar 2019,"Richly sweet-savory, spice-toned. Lemon verbena, mango, cacao nib, freesia-like flowers, almond butter in aroma and cup. Balanced, bittersweet structure with vibrant, juicy acidity; delicate, silky-smooth mouthfeel. The resonant, lingering finish centers around cocoa-toned mango and almond.",https://www.coffeereview.com/review/ecuador-pichincha-typica-2/,https://paradiseroasters.com/
93,PT's Coffee Roasting Co.,Ecuador Finca Carolina Fausto Romo,Mar 2019,"Rich-toned, deeply sweet and complexly engaging. Black cherry, dark caramel, hazelnut, magnolia-like flowers, cedar in aroma and cup. Sweet-toned structure with round, gentle acidity; plush, syrupy mouthfeel. Caramelly finish, with hazelnut and magnolia in the foreground.",https://www.coffeereview.com/review/ecuador-finca-carolina-fausto-romo/,https://www.ptscoffee.com
93,Sucré Beans,Bolivia Yungas Caranavi Alasitas Geisha Natural,Mar 2019,"Fruit-toned, delicately spicy. Dried strawberry, nutmeg, fresh-cut fir, reduction of balsamic vinegar, myrrh in aroma and cup. Sweet-tart structure with brisk acidity; round, plump mouthfeel. The hint of sweet ferment throughout the profile is amplified in the resounding finish, which is both sweet and appealingly savory, with notes suggesting a richly pleasing balsamic vinegar reduction.",https://www.coffeereview.com/review/bolivia-yungas-caranavi-alasitas-geisha-natural/,
92,Blues Brew Coffee,Geisha Pasco Oxapampa Peru,Mar 2019,"Crisply sweet, spice-toned. Candied pistachio, gardenia, cedar, sugar cane, apricot in aroma and cup. Bittersweet structure with round, gentle acidity; satiny-smooth mouthfeel. The understated finish is driven by notes of nut brittle and spicy, deeply sweet flowers.",https://www.coffeereview.com/review/geisha-pasco-oxapampa-peru/,
93,Bird Rock Coffee Roasters,Finca Tasta Peru,Mar 2019,"Bright, juicy, sweetly and seductively tart. Blood orange zest, dried raspberry, ginger blossom, cocoa powder, sandalwood in aroma and cup. Balanced, sweet-tart structure with crisp, vibrant acidity; velvety mouthfeel. Citrus zest and dried berry notes bookend the cocoa-toned finish.",https://www.coffeereview.com/review/finca-tasta-peru/,http://bit.ly/2CcjgEd
93,Greater Goods Coffee Roasters,Peru La Salina,Mar 2019,"Deeply rich, sweetly savory. Fine musk, toffee, red currant, sandalwood, narcissus-like flowers in aroma and cup. Bright, sweet-savory structure with juicy acidity; satiny-smooth mouthfeel. The crisp finish consolidates to toffee and narcissus.",https://www.coffeereview.com/review/peru-la-salina/,
91,Plat Coffee Roastery,Bolivia Yungas Caranavi Finca Las Alasitas Peaberry,Mar 2019,"Delicate, gently fruit- and cocoa-toned. Pomegranate, cacao nib, narcissus-like flowers, roasted pistachio, honey in aroma and cup. Sweet-tart structure with gentle, rounded acidity; silky-smooth mouthfeel. The quiet finish consolidates to cocoa-toned fruit and florals.",https://www.coffeereview.com/review/bolivia-yungas-caranavi-finca-las-alasitas-peaberry/,
93,Big Creek Coffee Roasters,Ethiopia Hambela Alaka,Mar 2019,"High-toned, crisply sweet-tart. Apricot, almond, maple syrup, narcissus-like flower, cedar in aroma and cup. Sweetly tart structure with bright, juicy acidity; satiny mouthfeel. Resonant, flavor-saturated finish: apricot and narcissus in the short with cedar resurfacing in the long.",https://www.coffeereview.com/review/ethiopia-hambela-alaka-2/,
93,Hala Tree Kona Coffee,100% Kona Bourbon,Mar 2019,"Richly sweet-savory, cocoa-toned. Apricot, cocoa nib, maple syrup, jasmine, hint of marjoram in aroma and cup. Sweetly savory in structure with pert acidity; plush, syrupy mouthfeel. Rich, resonant finish that leads with apricot and jasmine in the short, rounding to crisp cocoa nib in the long.",https://www.coffeereview.com/review/100-kona-bourbon/,
92,Hala Tree Kona Coffee,Kona Naturals,Mar 2019,"Fruit-toned, richly sweet. Dried mango, coconut, freesia, honey, fir, a hint of aged grappa in aroma and cup. Sweet-toned structure with winy acidity; creamy mouthfeel. The fruit-forward character carries into the finish, where aromatic wood notes are also amplified. ",https://www.coffeereview.com/review/kona-naturals/,
91,Big Creek Coffee Roasters,Rwanda Rulindo Tumba,Mar 2019,"Richly sweet with savory undertones. Mulberry, rhododendron, agave syrup, oak, a hint of thyme in aroma and cup. Sweet-toned structure with round, gentle acidity; velvety-smooth mouthfeel. The quiet finish is carried by notes of mulberry, rhododendron and thyme.",https://www.coffeereview.com/review/rwanda-rulindo-tumba/,
92,Revel Coffee,Guatemala Quejina,Mar 2019,"Crisply sweet-tart, high-toned. Mandarin orange, candied violet, hazelnut, baker’s chocolate, fresh-cut fir in aroma and cup. Tart-leaning structure with brisk acidity; satiny mouthfeel. The quiet finish centered around notes of baker’s chocolate, almond and orange. ",https://www.coffeereview.com/review/guatemala-quejina/,https://revelcoffee.com/
94,Red Rooster Coffee Roaster,Flight Seasonal Espresso,Mar 2019,"Evaluated as espresso. Dark chocolate, tangerine zest, black cherry, cedar, violet in aroma and small cup. Viscous, satiny mouthfeel; crisply sweet-tart finish. Chocolate and citrus zest are pleasingly amplified in three parts milk, with notes of black cherry and violet-like flowers carrying into the long finish.",https://www.coffeereview.com/review/flight-seasonal-espresso-6/,https://bit.ly/2XuD3GS
93,Red Rooster Coffee Roaster,Costa Rica Las Lajas Black Honey,Mar 2019,"Deeply sweet, elegantly fruit-forward. Raw honey, blackberry, sandalwood, lilac, baker's chocolate in aroma and cup. Sweet-toned structure with gentle, rounded acidity; full, syrupy mouthfeel. The resonant finish centers around blackberry and sandalwood notes, with honey as a long throughline.
",https://www.coffeereview.com/review/costa-rica-las-lajas-black-honey/,https://bit.ly/2XuD3GS
94,Greater Goods Coffee Roasters,Eaagads Estate Kenya,Mar 2019,"Nuanced, multi-layered, richly sweet-savory. Black currant, dark chocolate, sweet marjoram, narcissus, maple syrup in aroma and cup. Sweet-toned structure with savory underpinnings; vibrant, juicy acidity. The saturated finish consolidates to black currant, chocolate and marjoram.",https://www.coffeereview.com/review/eaagads-estate-kenya/,
94,States Coffee & Mercantile,Ethiopia Guji,Mar 2019,"Richly sweet, spice-toned. Star jasmine, mango chutney, sandalwood, cacao nib, pink peppercorn in aroma and cup. Sweet-savory structure with crisp acidity; plush, syrupy mouthfeel. A richly drying finish leads with notes of jasmine and mango, supported by hints of incense-like sandalwood.",https://www.coffeereview.com/review/ethiopia-guji-2/,
92,Bird Rock Coffee Roasters,California Grown,Mar 2019,"Delicate yet deep, crisply floral- and fruit-toned. Orange zest, black currant, cacao nib, fresh-cut fir, honeysuckle in aroma and cup. Sweetly brisk in structure; buoyant and satiny in mouthfeel. Flavor consolidates but sustains in a sweet, richly drying finish. ",https://www.coffeereview.com/review/california-grown/,http://bit.ly/2CcjgEd
94,Santos Coffee,Ethiopia Yirgacheffe G1,Mar 2019,"Multi-layered and expressive. Star jasmine, cherry, maple syrup, cocoa nib, almond in aroma and cup. Sweetly tart structure with lively acidity; full, syrupy mouthfeel. The resonant finish leads with notes of jasmine and almond in the short, with cocoa-toned cherry returning in the long.",https://www.coffeereview.com/review/ethiopia-yirgacheffe-g1/,
97,Dragonfly Coffee Roasters,Kenya Karindundu AA Small Lot Reserve,Feb 2019,"Lush, deeply floral, resonantly tropical. Plumeria, coconut, dark chocolate, tamarind, frankincense in aroma and cup. The structure is superbly balanced among sweet, savory and tart, with juicy-bright acidity. Plush, syrupy mouthfeel. The seemingly eternal finish sustains all of the flavor notes from the cup in ringing harmony.",https://www.coffeereview.com/review/kenya-karindundu-aa-small-lot-reserve/,
94,Dragonfly Coffee Roasters,Rwanda Kanzu,Feb 2019,"Spiced-toned, richly floral. Wisteria, sweet lime zest, date, white peppercorn, cocoa powder in aroma and cup. Sweet-tart structure with punchy acidity; crisp, lively, satiny mouthfeel. The short finish suggests a cannabis-like pungency, while cocoa and wisteria notes carry into the long.",https://www.coffeereview.com/review/rwanda-kanzu/,
94,Dragonfly Coffee Roasters,Ethiopia Kochere Natural,Feb 2019,"Richly bittersweet, complexly fruit-toned. Chocolate fudge, dried mulberry, candied pink grapefruit zest, pistachio brittle, wisteria-like flowers in aroma and cup. Deeply sweet structure with high-toned, lively acidity; velvety mouthfeel. The finish centers around notes of chocolate fudge and dried mulberry, with a pleasingly bittersweet pink grapefruit throughline. ",https://www.coffeereview.com/review/ethiopia-kochere-natural-3/,
